Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma1,201021020,201035918,maker-scaffold-ma1-augustus-gene-670.9,lgsn,LGSN,LGSN,burlywood,0.913418028,0.71150824
scaffold-ma1,206253970,206275109,augustus_masked-scaffold-ma1-processed-gene-687.1,hnf1b,HNF1A,HNF1A,antiquewhite1,0.968236532,0.7678448
scaffold-ma1,206253970,206275109,augustus_masked-scaffold-ma1-processed-gene-687.1,hnf1b,HNF1A,HNF1A,antiquewhite1,0.888177148,0.670566101
scaffold-ma1,208977894,209035013,maker-scaffold-ma1-augustus-gene-696.3,dopey1,DOPEY1,DOPEY1,darkgreen,0.792641424,0.798439229
scaffold-ma1,211258190,211261736,maker-scaffold-ma1-augustus-gene-704.10,pnrc1,PNRC1,PNRC1,darkgreen,0.899231904,0.711617661
scaffold-ma1,216223169,216247555,maker-scaffold-ma1-augustus-gene-720.6,prdm13,PRDM13,PRDM13,darkgreen,0.863592693,0.828634516
scaffold-ma1,221052995,221074108,maker-scaffold-ma1-augustus-gene-736.5,sesn1,SESN1,SESN1,burlywood,0.878492953,0.547911053
scaffold-ma1,220685106,220697116,maker-scaffold-ma1-augustus-gene-735.9,snx3,SNX3,SNX3,antiquewhite1,0.764429173,0.680030696
scaffold-ma1,223733459,223758157,maker-scaffold-ma1-augustus-gene-745.4,nt5dc1,NT5DC1,NT5DC1,darkgreen,0.561420557,0.338619525
scaffold-ma1,220022263,220031636,maker-scaffold-ma1-augustus-gene-733.9,c1h6orf203,LOC103064992,LOC106546879,antiquewhite1,0.899354807,0.704142306
scaffold-ma1,220022263,220031636,maker-scaffold-ma1-augustus-gene-733.9,c1h6orf203,LOC103064992,LOC106546879,antiquewhite1,0.911561765,0.773639066
scaffold-ma1,221689744,221691355,augustus_masked-scaffold-ma1-processed-gene-739.0,ddo,DDO,DDO,darkgreen,0.987806508,0.754237515
scaffold-ma1,224437194,224465704,maker-scaffold-ma1-augustus-gene-748.21,fbxw8,FBXW8,FBXW8,darkgreen,0.730248771,0.771518555
scaffold-ma1,223967291,223983634,maker-scaffold-ma1-augustus-gene-746.12,LOC100555448,LOC103063145,LOC106540393,darkgreen,0.804919792,0.809342099
scaffold-ma1,228950281,228992827,maker-scaffold-ma1-augustus-gene-763.7,trmt11,LOC103061204,TRMT11,slateblue1,0.833733248,0.553604628
scaffold-ma1,231278672,231287640,maker-scaffold-ma1-augustus-gene-771.3,akap7,AKAP7,AKAP7,darkgreen,0.793738852,0.413255906
scaffold-ma1,224134803,224137906,maker-scaffold-ma1-augustus-gene-747.23,LOC100555543,PEBP1,PEBP1,antiquewhite1,0.908272972,0.737369616
scaffold-ma1,233526668,233545183,maker-scaffold-ma1-augustus-gene-778.3,hbs1l,HBS1L,HBS1L,darkgreen,0.801379842,0.639955985
scaffold-ma1,231125515,231197575,augustus_masked-scaffold-ma1-processed-gene-770.2,epb41l2,EPB41L2,EPB41L2,darkgreen,0.97168326,0.719271995
scaffold-ma1,233939667,233955857,maker-scaffold-ma1-augustus-gene-779.7,LOC100555005,ASB9,ASB9,burlywood,0.799681522,0.479999764
scaffold-ma1,231452940,231511674,maker-scaffold-ma1-augustus-gene-772.5,enpp3,ENPP3,ENPP3,darkgreen,0.822345689,0.520248167
scaffold-ma1,231574263,231583844,maker-scaffold-ma1-augustus-gene-772.7,enpp1,ENPP1,LOC106544191,burlywood,0.799681522,0.479999764
scaffold-ma1,237356254,237363956,maker-scaffold-ma1-augustus-gene-791.7,ltv1,LTV1,LTV1,burlywood,0.718224429,0.603063674
scaffold-ma1,237370466,237380536,maker-scaffold-ma1-augustus-gene-791.8,zc2hc1b,ZC2HC1B,ZC2HC1B,darkgreen,0.819318154,0.421455607
scaffold-ma1,239902485,239914143,maker-scaffold-ma1-augustus-gene-799.9,iyd,IYD,IYD,darkgreen,0.881402626,0.716079001
scaffold-ma1,244499431,244547085,maker-scaffold-ma1-augustus-gene-815.3,map3k4,MAP3K4,MAP3K4,magenta2,0.892954121,0.361325613
scaffold-ma1,244548488,244549609,maker-scaffold-ma1-augustus-gene-815.4,map3k4,MAP3K4,MAP3K4,darkgreen,0.926267009,0.831473441
scaffold-ma1,245789091,245813422,maker-scaffold-ma1-augustus-gene-819.2,pacrg,PACRG,LOC106550987,darkgreen,0.846760492,0.626017297
scaffold-ma1,244133071,244142502,maker-scaffold-ma1-augustus-gene-813.11,acat2,ACAT2,ACAT2,burlywood,0.932575316,0.663713096
scaffold-ma1,244098566,244117152,augustus_masked-scaffold-ma1-processed-gene-813.2,acat2,ACAT2,ACAT2,burlywood,0.952537624,0.650842411
scaffold-ma1,244033945,244041307,maker-scaffold-ma1-augustus-gene-813.12,sod2,SOD2,SOD2,darkgreen,0.950381027,0.737345609
scaffold-ma1,244033945,244041307,maker-scaffold-ma1-augustus-gene-813.12,sod2,SOD2,SOD2,burlywood,0.743123293,0.594113877
scaffold-ma1,244157076,244160261,maker-scaffold-ma1-augustus-gene-814.8,mrpl18,MRPL18,MRPL18,darkgreen,0.89533332,0.659709079
scaffold-ma1,244362913,244377323,maker-scaffold-ma1-augustus-gene-814.13,LOC100560224,LOC103048478,SLC22A2,magenta2,0.987633743,0.673217314
scaffold-ma1,249118933,249138230,maker-scaffold-ma1-augustus-gene-830.5,ermard,ERMARD,ERMARD,darkgreen,0.67133066,0.213660508
scaffold-ma1,248547615,248553649,augustus_masked-scaffold-ma1-processed-gene-828.1,LOC100552570,LOC103067330,LOC106550011,burlywood,0.831925124,0.654440315
scaffold-ma1,251687927,251720978,augustus_masked-scaffold-ma1-processed-gene-839.1,tarbp1,TARBP1,TARBP1,magenta2,0.572958773,0.472717015
scaffold-ma1,249600028,249612600,augustus_masked-scaffold-ma1-processed-gene-832.1,c1h1orf131,LOC103049691,LOC106538563,darkgreen,0.876062153,0.927390658
scaffold-ma1,252152549,252158468,maker-scaffold-ma1-augustus-gene-840.5,ggps1,GGPS1,GGPS1,slateblue1,0.89053923,0.565402304
scaffold-ma1,253929263,254055093,maker-scaffold-ma1-augustus-gene-846.3,fmn2,LOC103057433,FMN2,darkgreen,0.892555667,0.664502857
scaffold-ma1,258045734,258104628,maker-scaffold-ma1-augustus-gene-860.3,LOC100561485,PALM2,PALM2,burlywood,0.930282837,0.74028131
scaffold-ma1,258712815,258723414,maker-scaffold-ma1-augustus-gene-862.15,rnf212,LOC103058552,LOC106557404,magenta2,0.970552602,0.612610722
scaffold-ma1,259966877,259979707,augustus_masked-scaffold-ma1-processed-gene-866.9,gtpbp2,GTPBP2,GTPBP2,magenta2,0.792218104,0.350155888
scaffold-ma1,266117285,266183040,augustus_masked-scaffold-ma1-processed-gene-887.1,alk,ALK,ALK,magenta2,0.817755829,0.504462194
scaffold-ma1,268536355,268543873,maker-scaffold-ma1-augustus-gene-895.8,sde2,SDE2,SDE2,magenta2,0.707966411,0.778824546
scaffold-ma1,273543394,273581177,maker-scaffold-ma1-augustus-gene-912.4,prox1,PROX1,PROX1,darkgreen,0.958288865,0.62450284
scaffold-ma1,273285643,273348125,maker-scaffold-ma1-augustus-gene-911.3,ptpn14,PTPN14,PTPN14,slateblue1,0.896344377,0.634090035
scaffold-ma1,275278298,275325816,maker-scaffold-ma1-augustus-gene-917.3,hhat,HHAT,HHAT,darkgreen,0.782211581,0.470492854
scaffold-ma1,275777524,275798528,maker-scaffold-ma1-augustus-gene-919.5,bicral,BICRAL,BICRAL,magenta2,0.803649734,0.382481862
scaffold-ma1,276961072,276966558,maker-scaffold-ma1-augustus-gene-923.4,NA,NA,NA,burlywood,0.84617903,0.720902288
scaffold-ma1,276985004,277015680,maker-scaffold-ma1-augustus-gene-923.6,haao,HAAO,HAAO,darkgreen,0.716401907,0.799317935
scaffold-ma1,280108911,280210364,augustus_masked-scaffold-ma1-processed-gene-934.0,ttc7a,TTC7A,LOC106548747,darkgreen,0.828165425,0.71833549
scaffold-ma1,282814540,282851690,maker-scaffold-ma1-augustus-gene-942.2,slc8a1,SLC8A1,SLC8A1,darkgreen,0.731337169,0.713376421
scaffold-ma1,282196141,282230647,maker-scaffold-ma1-augustus-gene-940.5,nphp1,NPHP1,NPHP1,darkgreen,0.806340278,0.540584592
scaffold-ma1,284892354,284905914,maker-scaffold-ma1-augustus-gene-949.2,nrxn1,LOC103060617,NRXN1,darkgreen,0.941006738,0.647489567
scaffold-ma1,280665244,280695022,maker-scaffold-ma1-augustus-gene-935.9,ptk7,PTK7,PTK7,magenta2,0.845942766,0.495996016
scaffold-ma1,281376109,281399212,maker-scaffold-ma1-augustus-gene-938.12,pex6,PEX6,PEX6,darkgreen,0.778981047,0.937179209
scaffold-ma1,281509984,281554925,augustus_masked-scaffold-ma1-processed-gene-938.8,zc3h6,ZC3H6,ZC3H6,burlywood,0.862740172,0.496367804
scaffold-ma1,283663441,283723494,maker-scaffold-ma1-augustus-gene-945.9,msh2,MSH2,MSH2,darkgreen,0.786331752,0.689671399
scaffold-ma1,283080956,283087044,maker-scaffold-ma1-augustus-gene-943.19,morn2,MORN2,MORN2,burlywood,0.903706579,0.617895302
scaffold-ma1,283303013,283336195,maker-scaffold-ma1-augustus-gene-944.10,ninl,NINL,NINL,magenta2,0.953773489,0.725099501
scaffold-ma1,287993750,288041276,maker-scaffold-ma1-augustus-gene-960.11,ccdc88a,CCDC88A,CCDC88A,antiquewhite1,0.83988025,0.670241159
scaffold-ma1,287856103,287883480,maker-scaffold-ma1-augustus-gene-959.8,rtn4,RTN4,RTN4,burlywood,0.914283692,0.6221288
scaffold-ma1,296878562,296901601,maker-scaffold-ma1-augustus-gene-989.11,agbl5,AGBL5,AGBL5,darkgreen,0.866687047,0.705921715
scaffold-ma1,298940158,298948085,maker-scaffold-ma1-augustus-gene-996.7,mettl27,METTL27,METTL27,antiquewhite1,0.886400637,0.914354243
scaffold-ma1,297729443,297732940,maker-scaffold-ma1-augustus-gene-992.13,NA,MED31,MED31,darkgreen,0.778490166,0.343151693
scaffold-ma1,297014533,297030568,augustus_masked-scaffold-ma1-processed-gene-990.2,khk,KHK,KHK,antiquewhite1,0.899532235,0.682074204
scaffold-ma1,301725707,301733735,augustus_masked-scaffold-ma1-processed-gene-1005.3,hspb8,LOC103059106,HSPB1,darkgreen,0.854132625,0.595061544
scaffold-ma1,298178333,298187915,maker-scaffold-ma1-augustus-gene-994.13,pnpla6,PNPLA7,LOC106539274,magenta2,0.667789588,0.158132111
scaffold-ma1,300925299,300941578,maker-scaffold-ma1-augustus-gene-1003.11,LOC100553814,RAD51D,RAD51D,magenta2,0.883103389,0.611067939
scaffold-ma1,304771694,304784114,maker-scaffold-ma1-augustus-gene-1016.5,rcc1l,RCC1L,RCC1L,darkgreen,0.698178889,0.71797082
scaffold-ma1,303632552,303664300,augustus_masked-scaffold-ma1-processed-gene-1012.3,NA,LRWD1,LRWD1,magenta2,0.701147261,0.478851053
scaffold-ma1,311083532,311089202,maker-scaffold-ma1-augustus-gene-1037.9,acaca,ACACA,NA,darkgreen,0.847627107,0.61278132
scaffold-ma1,311083532,311089202,maker-scaffold-ma1-augustus-gene-1037.9,acaca,ACACA,NA,burlywood,0.909358954,0.755792175
scaffold-ma1,310564938,310610550,augustus_masked-scaffold-ma1-processed-gene-1035.0,heatr6,HEATR6,HEATR6,darkgreen,0.74728281,0.376296591
scaffold-ma1,308374008,308415283,augustus_masked-scaffold-ma1-processed-gene-1028.0,cluh,CLUH,CLUH,burlywood,0.913612761,0.660567892
scaffold-ma1,308374008,308415283,augustus_masked-scaffold-ma1-processed-gene-1028.0,cluh,CLUH,CLUH,burlywood,0.899605342,0.615824793
scaffold-ma5,200617,232908,maker-scaffold-ma5-augustus-gene-0.10,vcl,VCL,LOC106546279,darkgreen,0.987806508,0.754237515
scaffold-ma5,3751542,3753954,maker-scaffold-ma5-augustus-gene-12.5,slc16a9,SLC16A9,SLC16A9,darkgreen,0.783841878,0.428449387
scaffold-ma5,3758146,3764181,maker-scaffold-ma5-augustus-gene-12.6,LOC103279758,FAM13A,LOC106537774,darkgreen,0.841256622,0.774933857
scaffold-ma5,5741865,5743535,augustus_masked-scaffold-ma5-processed-gene-19.3,gprin2,GPRIN2,GPRIN2,burlywood,0.431482916,0.493656887
scaffold-ma5,9586074,9587006,maker-scaffold-ma5-augustus-gene-32.4,bloc1s2,BLOC1S2,BLOC1S2,darkgreen,0.639173261,0.467112237
scaffold-ma5,11562230,11605955,augustus_masked-scaffold-ma5-processed-gene-38.5,herc4,HERC4,HERC4,darkgreen,0.854172695,0.439332361
scaffold-ma5,12640793,12677692,maker-scaffold-ma5-augustus-gene-42.6,sgpl1,LOC103062874,SGPL1,burlywood,0.844947797,0.753287629
scaffold-ma5,15056320,15077483,maker-scaffold-ma5-augustus-gene-50.7,supv3l1,SUPV3L1,SUPV3L1,burlywood,0.952712945,0.729772443
scaffold-ma5,15608873,15654697,maker-scaffold-ma5-augustus-gene-52.6,oit3,OIT3,OIT3,darkgreen,0.682601351,0.74315745
scaffold-ma5,19180425,19216817,augustus_masked-scaffold-ma5-processed-gene-64.0,pcdh15,PCDH15,LOC106548504,antiquewhite1,0.780034266,0.599835493
scaffold-ma5,22227311,22232600,maker-scaffold-ma5-augustus-gene-74.8,LOC100553655,LOC103060824,LOC106543862,magenta2,0.905268751,0.628615169
scaffold-ma5,22748038,22754879,maker-scaffold-ma5-augustus-gene-76.4,LOC103280600,LOC103065947,NA,burlywood,0.872446251,0.650420613
scaffold-ma5,25382186,25398029,maker-scaffold-ma5-augustus-gene-84.7,LOC103279843,LOC103067459,LOC106539444,darkgreen,0.711392804,0.828569972
scaffold-ma5,26491484,26553931,augustus_masked-scaffold-ma5-processed-gene-88.2,kndc1,KNDC1,KNDC1,burlywood,0.859100181,0.44218436
scaffold-ma5,33650219,33671142,augustus_masked-scaffold-ma5-processed-gene-112.4,oat,OAT,OAT,burlywood,0.973026105,0.79772228
scaffold-ma5,46876298,46905379,maker-scaffold-ma5-augustus-gene-156.9,slf2,SLF2,SLF2,antiquewhite1,0.645577014,0.42619618
scaffold-ma5,47987865,48001537,augustus_masked-scaffold-ma5-processed-gene-160.0,fbxw4,FBXW4,FBXW4,antiquewhite1,0.800283828,0.556511517
scaffold-ma5,48506500,48523741,augustus_masked-scaffold-ma5-processed-gene-161.4,ldb1,LDB1,LDB1,darkgreen,0.829009294,0.554261914
scaffold-ma5,48949148,48955885,augustus_masked-scaffold-ma5-processed-gene-163.3,zdhhc16,ZDHHC16,ZDHHC16,magenta2,0.695337395,0.498686805
scaffold-ma5,49125639,49125710,trnascan-scaffold-ma5-noncoding-Pseudo_AAC-gene-163.1,NA,NA,NA,magenta2,0.985818883,0.755747044
scaffold-ma5,50210697,50235997,maker-scaffold-ma5-augustus-gene-167.8,dnmbp,DNMBP,DNMBP,burlywood,0.814682414,0.802769667
scaffold-ma5,50377457,50390603,maker-scaffold-ma5-augustus-gene-168.10,LOC100563006,LOC103056609,LOC106537859,antiquewhite1,0.722655948,0.521037087
scaffold-ma5,50377457,50390603,maker-scaffold-ma5-augustus-gene-168.10,LOC100563006,LOC103056609,LOC106537859,antiquewhite1,0.650331116,0.445873712
scaffold-ma5,52478786,52495503,maker-scaffold-ma5-augustus-gene-175.7,scly,SCLY,SCLY,burlywood,0.884691832,0.534349641
scaffold-ma5,57242074,57276470,maker-scaffold-ma5-augustus-gene-190.10,ankmy1,ANKMY1,ANKMY1,magenta2,0.883103389,0.611067939
scaffold-ma5,61289437,61290318,augustus_masked-scaffold-ma5-processed-gene-204.3,NA,NA,NA,darkgreen,0.83085673,0.524981842
scaffold-ma5,62671459,62695870,maker-scaffold-ma5-augustus-gene-209.7,rhbdd1,RHBDD1,RHBDD1,darkgreen,0.926233034,0.742743083
scaffold-ma5,63853488,63966020,augustus_masked-scaffold-ma5-processed-gene-213.1,xrn1,XRN1,XRN1,burlywood,0.789241462,0.870703461
scaffold-ma5,67263793,67274236,maker-scaffold-ma5-augustus-gene-224.7,commd2,COMMD2,COMMD2,magenta2,0.735041081,0.358873267
scaffold-ma5,67691918,67731570,augustus_masked-scaffold-ma5-processed-gene-225.6,erich6,ERICH6,ERICH6,burlywood,0.869704398,0.643352254
scaffold-ma5,67691918,67731570,augustus_masked-scaffold-ma5-processed-gene-225.6,erich6,ERICH6,ERICH6,magenta2,0.934439374,0.643246439
scaffold-ma5,71985482,71990636,maker-scaffold-ma5-augustus-gene-240.6,fcho2,FCHO1,FCHO2,darkgreen,0.823986044,0.685358421
scaffold-ma5,77448903,77466238,maker-scaffold-ma5-augustus-gene-258.8,tnfsf10,TNFSF10,TNFSF10,burlywood,0.799681522,0.479999764
scaffold-ma5,78658709,78660382,maker-scaffold-ma5-augustus-gene-262.1,mturn,MTURN,MTURN,darkgreen,0.491233014,0.109871104
scaffold-ma5,81810636,81834340,augustus_masked-scaffold-ma5-processed-gene-272.5,usp13,USP13,USP13,burlywood,0.894571781,0.622123097
scaffold-ma5,83348448,83359600,maker-scaffold-ma5-augustus-gene-277.4,eef2,LOC103051123,LOC106553824,darkgreen,0.924526842,0.694436756
scaffold-ma5,83830187,83866372,augustus_masked-scaffold-ma5-processed-gene-279.6,kng1,NA,LOC106550463,darkgreen,0.838978227,0.73760428
scaffold-ma5,83830187,83866372,augustus_masked-scaffold-ma5-processed-gene-279.6,kng1,NA,LOC106550463,antiquewhite1,0.79459987,0.486069684
scaffold-ma5,83874143,83882372,maker-scaffold-ma5-augustus-gene-279.16,LOC100562242,NA,NA,antiquewhite1,0.852913795,0.68914036
scaffold-ma5,83883382,83889734,maker-scaffold-ma5-augustus-gene-279.17,LOC100562640,LOC103055492,LOC106556387,darkgreen,0.859726652,0.671999291
scaffold-ma5,83986260,84000775,maker-scaffold-ma5-augustus-gene-280.5,ahsg,AHSG,AHSG,magenta2,0.890777233,0.666454008
scaffold-ma5,84012177,84026524,maker-scaffold-ma5-augustus-gene-280.6,ahsg,AHSG,AHSG,darkgreen,0.887576218,0.599515783
scaffold-ma5,85829000,85867415,maker-scaffold-ma5-augustus-gene-286.6,vwa5b2,VWA5B2,VWA5B2,darkgreen,0.987806508,0.754237515
scaffold-ma5,86657583,86668653,maker-scaffold-ma5-augustus-gene-289.4,LOC100559999,LOC103061770,LOC106552300,burlywood,0.69442021,0.346203202
scaffold-ma5,87284455,87297414,augustus_masked-scaffold-ma5-processed-gene-290.6,LOC103279732,LOC103060118,LOC106544661,magenta2,0.739966855,0.373358045
scaffold-ma5,86958078,86977679,maker-scaffold-ma5-augustus-gene-290.19,ap2m1,AP2M1,AP2M1,darkgreen,0.558714083,0.461039294
scaffold-ma5,86958078,86977679,maker-scaffold-ma5-augustus-gene-290.19,ap2m1,AP2M1,AP2M1,burlywood,0.970547175,0.627510104
scaffold-ma5,87217115,87249002,maker-scaffold-ma5-augustus-gene-290.25,LOC100566891,LOC103065533,LOC106552300,burlywood,0.809079094,0.522403324
scaffold-ma5,86913018,86943040,maker-scaffold-ma5-augustus-gene-290.18,LOC100560197,LOC103055637,LOC106539643,darkgreen,0.771317353,0.860301356
scaffold-mi3,30408,37595,augustus_masked-scaffold-mi3-processed-gene-0.3,LOC100561530,ONECUT1,ONECUT1,burlywood,0.870052483,0.757122471
scaffold-mi3,414548,418953,maker-scaffold-mi3-augustus-gene-1.19,LOC100557438,LOC103051077,LOC106545489,slateblue1,0.97038111,0.717868845
scaffold-mi3,746084,779181,maker-scaffold-mi3-augustus-gene-2.26,myo1e,MYO1E,MYO1E,magenta2,0.789954684,0.532916326
scaffold-mi3,1001349,1040165,augustus_masked-scaffold-mi3-processed-gene-3.8,LOC100553810,TLN2,TLN1,magenta2,0.985818883,0.755747044
scaffold-mi3,1331828,1354496,maker-scaffold-mi3-augustus-gene-4.8,ice2,ICE2,ICE2,burlywood,0.864718054,0.555132249
scaffold-mi3,3344567,3347070,maker-scaffold-mi3-augustus-gene-11.15,scaper,SCAPER,LOC106551294,burlywood,0.86710893,0.679878968
scaffold-mi3,3426275,3450446,maker-scaffold-mi3-augustus-gene-11.17,NA,NRG4,NA,burlywood,0.989798958,0.752962796
scaffold-mi3,3631215,3648330,augustus_masked-scaffold-mi3-processed-gene-12.7,man2c1,MAN2C1,MAN2C1,burlywood,0.836764353,0.734342013
scaffold-mi3,4168408,4176219,maker-scaffold-mi3-augustus-gene-13.19,mpi,MPI,MPI,burlywood,0.888513437,0.556304204
scaffold-mi3,3981920,3988385,maker-scaffold-mi3-augustus-gene-13.20,LOC100560890,LOC103056955,LOC106553315,burlywood,0.781600138,0.451460665
scaffold-mi3,4097237,4102218,maker-scaffold-mi3-augustus-gene-13.23,LOC100567684,LOC103062077,LOC106539700,darkgreen,0.872130463,0.897350298
scaffold-mi3,4778843,4815320,augustus_masked-scaffold-mi3-processed-gene-16.0,neo1,NEO1,NEO1,burlywood,0.855536438,0.6215384
scaffold-mi3,7253009,7271704,maker-scaffold-mi3-augustus-gene-24.24,fam214a,FAM214A,FAM214A,darkgreen,0.694691103,0.376036492
scaffold-mi3,7671476,7707915,augustus_masked-scaffold-mi3-processed-gene-25.6,trip4,TRIP4,TRIP4,burlywood,0.811439433,0.731340641
scaffold-mi3,7917141,7918121,maker-scaffold-mi3-augustus-gene-26.18,dtwd1,DTWD1,DTWD1,burlywood,0.441023435,0.667684509
scaffold-mi3,8144826,8193112,augustus_masked-scaffold-mi3-processed-gene-27.2,trpm7,TRPM7,TRPM7,darkgreen,0.651780043,0.347047434
scaffold-mi3,8530499,8537327,augustus_masked-scaffold-mi3-processed-gene-28.5,tm6sf1,TM6SF1,TM6SF1,darkgreen,0.727660792,0.388032967
scaffold-mi3,8412625,8427112,maker-scaffold-mi3-augustus-gene-28.16,homer2,HOMER2,HOMER1,burlywood,0.692327331,0.55843373
scaffold-mi3,10046495,10070756,augustus_masked-scaffold-mi3-processed-gene-33.8,fanci,FANCI,FANCI,darkgreen,0.862144697,0.657625736
scaffold-mi3,10342336,10351341,maker-scaffold-mi3-augustus-gene-34.8,det1,DET1,DET1,darkgreen,0.823729495,0.786884078
scaffold-mi3,10421697,10433571,maker-scaffold-mi3-augustus-gene-34.10,mrpl46,MRPL46,NA,darkgreen,0.935423203,0.785548668
scaffold-mi3,12122288,12137582,augustus_masked-scaffold-mi3-processed-gene-40.3,cers3,CERS3,CERS5,darkgreen,0.94317966,0.752868968
scaffold-mi3,12521763,12549064,augustus_masked-scaffold-mi3-processed-gene-41.8,chd2,CHD2,CHD2,slateblue1,0.767034657,0.801373917
scaffold-mi3,12781337,12795017,augustus_masked-scaffold-mi3-processed-gene-42.7,slco3a1,SLCO3A1,SLCO3A1,magenta2,0.950606358,0.702504135
scaffold-mi3,13052474,13055009,augustus_masked-scaffold-mi3-processed-gene-43.2,rasl12,RASL12,RASL12,magenta2,0.755211145,0.62246872
scaffold-mi3,14539394,14578059,maker-scaffold-mi3-augustus-gene-48.10,igf1r,IGF1R,IGF1R,darkgreen,0.929265473,0.720547415
scaffold-mi3,14809744,14818158,augustus_masked-scaffold-mi3-processed-gene-49.5,ints14,INTS14,INTS14,darkgreen,0.857861457,0.698950495
scaffold-mi3,16498521,16504283,augustus_masked-scaffold-mi3-processed-gene-54.7,idh2,IDH2,IDH2,antiquewhite1,0.700180382,0.771062055
scaffold-mi3,16541453,16555882,augustus_masked-scaffold-mi3-processed-gene-54.8,anpep,ANPEP,ANPEP,burlywood,0.69442021,0.346203202
scaffold-mi3,16308079,16323333,maker-scaffold-mi3-augustus-gene-54.29,LOC103282074,TP53BP1,TP53BP1,antiquewhite1,0.671081028,0.384786815
scaffold-mi3,16617620,16620545,maker-scaffold-mi3-augustus-gene-54.41,ctsh,LOC103061128,LOC106556993,magenta2,0.788014034,0.485799754
scaffold-mi3,16475405,16483500,augustus_masked-scaffold-mi3-processed-gene-54.21,sema4b,SEMA4B,SEMA4B,magenta2,0.799655677,0.43947991
scaffold-mi3,16652310,16662569,maker-scaffold-mi3-augustus-gene-54.65,frmd5,FRMD5,LOC106550217,antiquewhite1,0.731093577,0.885251765
scaffold-mi3,16759248,16761699,maker-scaffold-mi3-augustus-gene-54.48,fam96a,FAM96B,FAM96A,darkgreen,0.910605433,0.521219934
scaffold-mi6,686277,687671,augustus_masked-scaffold-mi6-processed-gene-2.1,foxc2,FOXC2,FOXC2,burlywood,0.799681522,0.479999764
scaffold-mi6,1124206,1152178,maker-scaffold-mi6-augustus-gene-3.12,atp2c2,ATP2C2,LOC106541494,magenta2,0.896369457,0.627182004
scaffold-mi6,1214131,1216459,augustus_masked-scaffold-mi6-processed-gene-4.3,hsbp1,HSBP1,NA,burlywood,0.767565211,0.80757431
scaffold-mi6,5702956,5708361,maker-scaffold-mi6-augustus-gene-19.3,siah1,SIAH1,SIAH1,burlywood,0.934853972,0.694082391
scaffold-mi6,6152537,6177122,augustus_masked-scaffold-mi6-processed-gene-20.6,gpt2,GPT2,LOC106554518,burlywood,0.947192885,0.766886601
scaffold-mi6,6152537,6177122,augustus_masked-scaffold-mi6-processed-gene-20.6,gpt2,GPT2,LOC106554518,burlywood,0.880329536,0.678549501
scaffold-mi6,8681934,8686179,maker-scaffold-mi6-augustus-gene-29.14,faap24,FAAP24,FAAP24,darkgreen,0.919446569,0.667204166
scaffold-mi6,8913156,8930283,augustus_masked-scaffold-mi6-processed-gene-29.8,LOC100551622,LOC103067997,LOC106551538,burlywood,0.75307655,0.758501553
scaffold-mi6,8913156,8930283,augustus_masked-scaffold-mi6-processed-gene-29.8,LOC100551622,LOC103067997,LOC106551538,antiquewhite1,0.824907906,0.64090232
scaffold-mi6,9413334,9450128,augustus_masked-scaffold-mi6-processed-gene-31.2,edc4,EDC4,EDC4,magenta2,0.827015546,0.698503082
scaffold-mi6,9663864,9665477,augustus_masked-scaffold-mi6-processed-gene-32.4,pdp2,PDP2,PDP2,antiquewhite1,0.712037907,0.439853239
scaffold-mi6,11231773,11301092,maker-scaffold-mi6-augustus-gene-37.5,LOC100560913,CDH8,CDH11,antiquewhite1,0.807045097,0.529151079
scaffold-mi6,12478328,12524228,maker-scaffold-mi6-augustus-gene-41.13,cmip,CMIP,CMIP,magenta2,0.743982029,0.349655394
scaffold-mi6,12753843,12761071,augustus_masked-scaffold-mi6-processed-gene-42.1,cch16orf46,NA,LOC106550641,burlywood,0.801420339,0.460370035
scaffold-mi6,12675712,12723699,augustus_masked-scaffold-mi6-processed-gene-42.0,pkd1l2,PKD1L2,LOC106555096,darkgreen,0.846734821,0.576034468
scaffold-ma6,2750944,2770128,augustus_masked-scaffold-ma6-processed-gene-9.2,rps24,RPS24,RPS24,darkgreen,0.916182702,0.617619303
scaffold-ma6,2693763,2698940,augustus_masked-scaffold-ma6-processed-gene-9.1,slc2a13,SLC2A10,SLC2A13,magenta2,0.855830632,0.516321546
scaffold-ma6,3405624,3407881,maker-scaffold-ma6-augustus-gene-11.10,phyh,PHYH,PHYH,darkgreen,0.930950342,0.654973697
scaffold-ma6,3653997,3669894,augustus_masked-scaffold-ma6-processed-gene-12.4,cdnf,CDNF,KIF9,darkgreen,0.867642239,0.624157099
scaffold-ma6,5709960,5711425,maker-scaffold-ma6-augustus-gene-19.4,c8g,C8G,LOC106541987,darkgreen,0.875718153,0.772465527
scaffold-ma6,7290694,7298063,maker-scaffold-ma6-augustus-gene-24.14,mcat,MCAT,MCAT,burlywood,0.775535155,0.553927933
scaffold-ma6,11215772,11242409,maker-scaffold-ma6-augustus-gene-37.7,alg12,ALG12,ALG12,magenta2,0.749230233,0.432258847
scaffold-ma6,12793687,12812495,maker-scaffold-ma6-augustus-gene-42.23,mapk11,MAPK11,LOC106556039,burlywood,0.810201668,0.481197615
scaffold-ma6,15117233,15158506,maker-scaffold-ma6-augustus-gene-50.8,iqub,IQUB,IQUB,burlywood,0.792089355,0.36987537
