Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma2,94608864,94614742,maker-scaffold-ma2-augustus-gene-315.20,atp5pd,ATP5PD,LOC106552278,midnightblue,0.909587373,0.549075619
scaffold-ma2,94648250,94653568,maker-scaffold-ma2-augustus-gene-315.30,mrpl58,MRPL58,MRPL58,midnightblue,0.655743949,0.629971447
scaffold-ma2,94595969,94606637,maker-scaffold-ma2-augustus-gene-315.28,kctd2,KCTD2,KCTD2,firebrick4,0.782176263,0.798559495
scaffold-ma2,94735743,94747182,maker-scaffold-ma2-augustus-gene-315.32,otop3,OTOP3,OTOP3,bisque4,0.690908207,0.36082266
scaffold-ma2,95143977,95179678,maker-scaffold-ma2-augustus-gene-317.9,tmem104,TMEM104,TMEM104,bisque4,0.752314418,0.548780787
scaffold-ma2,95143977,95179678,maker-scaffold-ma2-augustus-gene-317.9,tmem104,TMEM104,TMEM104,midnightblue,0.59140978,0.444073641
scaffold-ma2,95260797,95279170,maker-scaffold-ma2-augustus-gene-317.11,slc9a3r1,SLC9A3R1,SLC9A3R1,firebrick4,0.906473115,0.588551747
scaffold-ma2,95586796,95595510,maker-scaffold-ma2-augustus-gene-318.18,mrpl27,MRPL27,MRPL27,bisque4,0.808710582,0.538638603
scaffold-ma2,96360720,96372374,maker-scaffold-ma2-augustus-gene-321.5,cacna1g,CACNA1G,CACNA1G,midnightblue,0.826430634,0.357714266
scaffold-ma2,96260738,96300737,augustus_masked-scaffold-ma2-processed-gene-321.1,cacna1g,CACNA1G,CACNA1G,midnightblue,0.900853792,0.363707067
scaffold-ma2,95707352,95744086,maker-scaffold-ma2-augustus-gene-319.8,acsf2,LOC103057323,ACSF2,midnightblue,0.864473236,0.482182811
scaffold-ma2,95749880,95763752,maker-scaffold-ma2-augustus-gene-319.9,rsad1,RSAD1,RSAD1,bisque4,0.76238688,0.675559398
scaffold-ma2,97738377,97742723,maker-scaffold-ma2-augustus-gene-325.19,NA,NA,MCRIP1,bisque4,0.823775373,0.541635706
scaffold-ma2,97738377,97742723,maker-scaffold-ma2-augustus-gene-325.19,NA,NA,MCRIP1,bisque4,0.878585144,0.460523171
scaffold-ma2,97294636,97316103,maker-scaffold-ma2-augustus-gene-324.10,dus1l,DUS1L,DUS1L,midnightblue,0.759415121,0.746146946
scaffold-ma2,98399313,98421675,augustus_masked-scaffold-ma2-processed-gene-328.4,usp36,USP36,USP36,firebrick4,0.951111792,0.720026134
scaffold-ma2,98399313,98421675,augustus_masked-scaffold-ma2-processed-gene-328.4,usp36,USP36,USP36,firebrick4,0.814110314,0.743803056
scaffold-ma2,98399313,98421675,augustus_masked-scaffold-ma2-processed-gene-328.4,usp36,USP36,USP36,midnightblue,0.672530209,0.428772469
scaffold-ma2,99510094,99512180,maker-scaffold-ma2-augustus-gene-331.6,otop1,OTOP1,OTOP1,midnightblue,0.798800755,0.611828402
scaffold-ma2,99397243,99407169,maker-scaffold-ma2-augustus-gene-331.5,tmem128,TMEM128,TMEM128,bisque4,0.801587996,0.355016732
scaffold-ma2,100037429,100039343,maker-scaffold-ma2-augustus-gene-333.6,cbx2,CBX2,CBX2,bisque4,0.731615245,0.341724178
scaffold-ma2,100413378,100420533,maker-scaffold-ma2-augustus-gene-334.9,sgsh,SGSH,SGSH,bisque4,0.869794853,0.491765761
scaffold-ma2,101656922,101667234,maker-scaffold-ma2-augustus-gene-338.14,tepsin,TEPSIN,LOC106553005,bisque4,0.836111522,0.687835666
scaffold-ma2,101656922,101667234,maker-scaffold-ma2-augustus-gene-338.14,tepsin,TEPSIN,LOC106553005,bisque4,0.807279965,0.666920008
scaffold-ma2,104707167,104711825,maker-scaffold-ma2-augustus-gene-349.1,sox9,SOX9,SOX9,bisque4,0.898193039,0.558999895
scaffold-ma2,102412222,102421321,maker-scaffold-ma2-augustus-gene-341.12,ccdc137,CCDC137,CCDC137,midnightblue,0.643742569,0.431597431
scaffold-ma2,106471788,106476734,maker-scaffold-ma2-augustus-gene-355.7,sipa1,SIPA1,SIPA1,firebrick4,0.823310894,0.518539489
scaffold-ma2,106705878,106727133,maker-scaffold-ma2-augustus-gene-355.10,prkar1a,PRKAR1A,PRKAR1A,midnightblue,0.846119425,0.455291859
scaffold-ma2,106337629,106466880,augustus_masked-scaffold-ma2-processed-gene-354.1,LOC100564947,ABCA8,LOC106543432,midnightblue,0.819893297,0.435614334
scaffold-ma2,108201413,108242532,augustus_masked-scaffold-ma2-processed-gene-360.6,cep95,CEP95,LOC106552277,midnightblue,0.75421266,0.325685107
scaffold-ma2,108558991,108603750,maker-scaffold-ma2-augustus-gene-362.6,ern1,ERN1,ERN1,midnightblue,0.858253371,0.379684244
scaffold-ma2,108964700,108975361,maker-scaffold-ma2-augustus-gene-363.14,cdk2,CDK2,CDK2,firebrick4,0.917561236,0.73461201
scaffold-ma2,109319035,109349574,maker-scaffold-ma2-augustus-gene-364.11,smarcc2,LOC103055365,SMARCC1,midnightblue,0.746481887,0.699939506
scaffold-ma2,110297022,110371154,maker-scaffold-ma2-augustus-gene-367.7,acvr1b,ACVRL1,ACVRL1,midnightblue,0.672517309,0.628526659
scaffold-ma2,111147328,111158080,maker-scaffold-ma2-augustus-gene-370.6,smarcd1,SMARCD1,SMARCD1,midnightblue,0.87894172,0.682727309
scaffold-ma2,111147328,111158080,maker-scaffold-ma2-augustus-gene-370.6,smarcd1,SMARCD1,SMARCD1,midnightblue,0.710630193,0.400080876
scaffold-ma2,109978438,110011055,maker-scaffold-ma2-augustus-gene-366.20,baz2a,BAZ2A,BAZ2A,bisque4,0.84012331,0.607064443
scaffold-ma2,111628336,111657911,maker-scaffold-ma2-augustus-gene-372.8,atf1,ATF1,LOC106540027,midnightblue,0.926594877,0.466907172
scaffold-ma2,111696853,111705627,maker-scaffold-ma2-augustus-gene-372.13,LOC100551988,LOC103055488,LOC106543484,firebrick4,0.686682419,0.958115321
scaffold-ma2,111834015,111836038,maker-scaffold-ma2-augustus-gene-372.14,LOC100557412,METTL7A,LOC106544054,firebrick4,0.925899029,0.67932447
scaffold-ma2,114168665,114195460,maker-scaffold-ma2-augustus-gene-380.11,fbxo18,FBXO18,LOC106551344,firebrick4,0.83557995,0.564657353
scaffold-ma2,115722504,115748138,maker-scaffold-ma2-augustus-gene-385.6,utp6,UTP6,UTP6,firebrick4,0.837964015,0.659925477
scaffold-ma2,115163508,115177956,maker-scaffold-ma2-augustus-gene-383.10,coil,COIL,COIL,midnightblue,0.875754115,0.604307788
scaffold-ma2,116220503,116222207,maker-scaffold-ma2-augustus-gene-387.20,bloc1s1,BLOC1S1,BLOC1S1,midnightblue,0.806234697,0.761625347
scaffold-ma2,115948148,115952025,maker-scaffold-ma2-augustus-gene-386.12,rhot1,RHOT1,LOC106554797,midnightblue,0.842302878,0.340982252
scaffold-ma2,117161345,117171663,maker-scaffold-ma2-augustus-gene-390.12,dnajc14,DNAJC14,DNAJC14,midnightblue,0.728102331,0.769161187
scaffold-ma2,117531523,117538257,maker-scaffold-ma2-augustus-gene-391.11,pgls,PGLS,PGLS,bisque4,0.727977694,0.5863656
scaffold-ma2,117488109,117508348,augustus_masked-scaffold-ma2-processed-gene-391.3,colgalt1,COLGALT1,CERCAM,bisque4,0.73331357,0.398241195
scaffold-ma2,117814200,117830822,maker-scaffold-ma2-augustus-gene-392.6,lpar2,LPAR2,LPAR2,bisque4,0.776794008,0.441474296
scaffold-ma2,116813402,116831110,maker-scaffold-ma2-augustus-gene-389.10,rhebl1,RHEBL1,RHEBL1,midnightblue,0.804213163,0.568718165
scaffold-ma2,116737942,116738533,maker-scaffold-ma2-augustus-gene-389.13,LOC100562036,LOC103064347,LOC106545766,firebrick4,0.782161582,0.402046194
scaffold-ma2,116737942,116738533,maker-scaffold-ma2-augustus-gene-389.13,LOC100562036,LOC103064347,LOC106545766,midnightblue,0.751670728,0.612932625
scaffold-ma2,117993130,118007551,maker-scaffold-ma2-augustus-gene-393.10,LOC100557305,LOC103048895,LMX1B,midnightblue,0.552989913,0.226499985
scaffold-ma2,117945590,117980814,maker-scaffold-ma2-augustus-gene-393.9,atp13a1,ATP13A1,ATP13A1,bisque4,0.70936338,0.600791045
scaffold-ma2,118219098,118225107,maker-scaffold-ma2-augustus-gene-394.7,ubl5,UBL5,NA,bisque4,0.928197446,0.690704276
scaffold-ma2,118219098,118225107,maker-scaffold-ma2-augustus-gene-394.7,ubl5,UBL5,NA,midnightblue,0.836509319,0.652736443
scaffold-ma2,118255268,118264042,maker-scaffold-ma2-augustus-gene-394.8,pin1,PIN1,PIN1,bisque4,0.91853894,0.636597442
scaffold-ma2,119482515,119486950,maker-scaffold-ma2-augustus-gene-398.8,LOC100560396,LOC103063288,LOC106541197,midnightblue,0.798800755,0.611828402
scaffold-ma2,120864067,120878069,maker-scaffold-ma2-augustus-gene-402.13,LOC100553652,IGFBP6,IGFBP6,bisque4,0.807716879,0.83341808
scaffold-ma2,122489814,122512877,maker-scaffold-ma2-augustus-gene-408.10,mbd6,MBD6,MBD6,bisque4,0.796348872,0.401647427
scaffold-ma2,124273795,124284277,maker-scaffold-ma2-augustus-gene-414.3,znf385a,ZNF385A,ZNF385A,firebrick4,0.775563664,0.658554542
scaffold-ma2,123965358,123974449,maker-scaffold-ma2-augustus-gene-413.14,LOC100567570,LOC103066025,LOC106549223,firebrick4,0.91311584,0.609724642
scaffold-ma2,124026468,124031854,maker-scaffold-ma2-augustus-gene-413.16,rprd2,RPRD2,RPRD2,midnightblue,0.863475501,0.817871433
scaffold-ma2,125229763,125231381,maker-scaffold-ma2-augustus-gene-417.8,hoxc4,HOXC4,HOXC4,midnightblue,0.795912506,0.46314292
scaffold-ma2,126879465,126896569,maker-scaffold-ma2-augustus-gene-423.10,tac3,TAC3,NA,midnightblue,0.734997167,0.613395022
scaffold-ma2,126628669,126645260,maker-scaffold-ma2-augustus-gene-422.7,LOC100565204,NACA,LOC106545324,midnightblue,0.842315568,0.430941656
scaffold-ma2,126649186,126669275,maker-scaffold-ma2-augustus-gene-422.8,prim1,PRIM1,PRIM1,firebrick4,0.739099589,0.558363631
scaffold-ma2,127298435,127309395,maker-scaffold-ma2-augustus-gene-424.10,LOC100566287,LOC103057137,LOC106543669,bisque4,0.923251451,0.657958308
scaffold-ma2,127406834,127417239,maker-scaffold-ma2-augustus-gene-424.13,etaa1,ETAA1,ETAA1,firebrick4,0.959940621,0.737285934
scaffold-ma2,127515871,127554112,maker-scaffold-ma2-augustus-gene-425.6,LOC100562605,LOC103056771,LOC106550835,midnightblue,0.915336548,0.420559108
scaffold-ma2,127613719,127640283,augustus_masked-scaffold-ma2-processed-gene-425.5,faim2,FAIM2,FAIM2,bisque4,0.920812939,0.727985558
scaffold-ma2,128232347,128247121,maker-scaffold-ma2-augustus-gene-427.9,letmd1,LETMD1,LOC106556242,midnightblue,0.749627405,0.270725011
scaffold-ma2,128806034,128808932,maker-scaffold-ma2-augustus-gene-429.10,cdk4,CDK4,CDK4,firebrick4,0.85897665,0.752296144
scaffold-ma2,129245261,129281146,augustus_masked-scaffold-ma2-processed-gene-431.1,agap2,AGAP2,LOC106544405,midnightblue,0.953372685,0.583736335
scaffold-ma2,130388569,130396500,maker-scaffold-ma2-augustus-gene-434.12,uxt,UXT,UXT,bisque4,0.7711511,0.391675662
scaffold-ma2,129766888,129772184,maker-scaffold-ma2-augustus-gene-432.22,LOC100554762,LOC103051736,RBM3,midnightblue,0.902739791,0.51483222
scaffold-ma2,130485796,130515568,maker-scaffold-ma2-augustus-gene-435.15,LOC100563455,LOC103052427,LOC106552507,midnightblue,0.862167007,0.718043435
scaffold-ma2,130404403,130426390,maker-scaffold-ma2-augustus-gene-435.17,usp11,USP11,USP11,midnightblue,0.808093234,0.63568349
scaffold-ma2,131753458,131760488,maker-scaffold-ma2-augustus-gene-439.14,NA,NA,NA,bisque4,0.823658872,0.579033702
scaffold-ma2,131782390,131799260,maker-scaffold-ma2-augustus-gene-439.15,LOC103281835,LOC103060929,LOC106547117,midnightblue,0.770344511,0.469184806
scaffold-ma2,132203930,132217339,maker-scaffold-ma2-augustus-gene-440.11,tsr2,TSR2,TSR2,bisque4,0.905266055,0.887463652
scaffold-ma2,132013284,132041297,maker-scaffold-ma2-augustus-gene-440.12,phf8,PHF8,PHF8,midnightblue,0.629807695,0.064842291
scaffold-ma2,131621866,131628651,maker-scaffold-ma2-augustus-gene-438.20,slc35a2,SLC35A2,SLC35A2,bisque4,0.829524283,0.533304807
scaffold-ma2,131662067,131673919,maker-scaffold-ma2-augustus-gene-438.22,cdk20,CDK20,LOC106538039,midnightblue,0.824289747,0.578013275
scaffold-ma2,132468069,132491219,maker-scaffold-ma2-augustus-gene-441.13,LOC100565746,LOC103057990,SEMA3G,firebrick4,0.807174128,0.606227805
scaffold-ma2,132527135,132539785,maker-scaffold-ma2-augustus-gene-441.14,fam3a,FAM3A,LOC106542722,bisque4,0.817597792,0.519203378
scaffold-ma2,132544637,132548391,maker-scaffold-ma2-augustus-gene-441.15,slc10a3,SLC10A3,SLC10A3,bisque4,0.789416317,0.655046918
scaffold-ma2,132788535,132801085,maker-scaffold-ma2-augustus-gene-442.11,LOC103277753,DNASE1L1,LOC106556097,firebrick4,0.873121912,0.902518166
scaffold-ma2,132752596,132769000,augustus_masked-scaffold-ma2-processed-gene-442.7,taz,TAZ,TAZ,bisque4,0.8628947,0.577203237
scaffold-ma2,132837214,132858356,maker-scaffold-ma2-augustus-gene-443.9,srpk3,SRPK3,SRPK3,midnightblue,0.797509903,0.602389823
scaffold-ma2,133544580,133563981,maker-scaffold-ma2-augustus-gene-445.6,haus7,LOC103063393,NA,midnightblue,0.693758317,0.468579695
scaffold-ma2,134049027,134059416,maker-scaffold-ma2-augustus-gene-446.24,mecp2,MECP2,MECP2,bisque4,0.7711511,0.391675662
scaffold-ma2,133933868,133943353,maker-scaffold-ma2-augustus-gene-446.20,naa10,NAA10,NAA10,bisque4,0.815330507,0.863279844
scaffold-ma2,134502134,134507701,maker-scaffold-ma2-augustus-gene-448.12,LOC100566150,TSPYL2,LOC106552128,midnightblue,0.679445944,0.434929263
scaffold-ma2,134511096,134517858,maker-scaffold-ma2-augustus-gene-448.13,hsd17b10,HSD17B10,CBR4,midnightblue,0.798800755,0.611828402
scaffold-ma2,134490276,134497392,maker-scaffold-ma2-augustus-gene-448.17,smc1a,SMC1A,SMC1A,firebrick4,0.792311709,0.599821228
scaffold-ma2,134760316,134781936,augustus_masked-scaffold-ma2-processed-gene-449.2,LOC100566923,LOC103052975,CERK,midnightblue,0.609016688,0.32927358
scaffold-ma2,136314898,136336935,maker-scaffold-ma2-augustus-gene-454.9,pde4a,PDE4A,PDE4D,bisque4,0.78094255,0.309224156
scaffold-ma2,136367599,136376160,maker-scaffold-ma2-augustus-gene-454.13,spc24,SPC24,NA,bisque4,0.797594288,0.241724069
scaffold-ma2,136464107,136467915,maker-scaffold-ma2-augustus-gene-454.14,LOC100551916,LOC103059855,LOC106548500,bisque4,0.665383587,0.090026397
scaffold-ma2,135408560,135414617,maker-scaffold-ma2-augustus-gene-451.12,fdx1l,FDX1L,FDX1L,firebrick4,0.940211445,0.467609549
scaffold-ma2,135408560,135414617,maker-scaffold-ma2-augustus-gene-451.12,fdx1l,FDX1L,FDX1L,midnightblue,0.867647375,0.429780815
scaffold-ma2,135434506,135459152,augustus_masked-scaffold-ma2-processed-gene-451.4,raver1,RAVER1,LOC106542267,midnightblue,0.654501604,0.273032636
scaffold-ma2,135462927,135507932,maker-scaffold-ma2-augustus-gene-451.15,tyk2,TYK2,TYK2,firebrick4,0.774176392,0.512012642
scaffold-ma2,136485458,136500309,maker-scaffold-ma2-augustus-gene-455.4,LOC100567117,LOC103060366,SURF4,firebrick4,0.885468472,0.774224178
scaffold-ma2,136508713,136519019,augustus_masked-scaffold-ma2-processed-gene-455.1,ccdc130,CCDC130,CCDC130,firebrick4,0.873245206,0.471109584
scaffold-ma2,137370167,137381361,maker-scaffold-ma2-augustus-gene-458.9,tubb4a,TUBB4B,TUBB4B,firebrick4,0.869911346,0.792859157
scaffold-ma2,137370167,137381361,maker-scaffold-ma2-augustus-gene-458.9,tubb4a,TUBB4B,TUBB4B,firebrick4,0.900201472,0.862714019
scaffold-ma2,137266516,137298383,augustus_masked-scaffold-ma2-processed-gene-457.10,LOC100557872,LOC103067524,LOC106543388,bisque4,0.763337631,0.349771411
scaffold-ma2,140875990,140917214,maker-scaffold-ma2-augustus-gene-469.2,ppm1h,PPM1H,PPM1H,firebrick4,0.584458911,0.392191974
scaffold-ma2,140256792,140286824,maker-scaffold-ma2-augustus-gene-467.8,syde1,SYDE1,SYDE1,bisque4,0.949211255,0.575570925
scaffold-ma2,141001420,141006527,maker-scaffold-ma2-augustus-gene-470.5,qtrt1,QTRT1,QTRT1,bisque4,0.886656398,0.69701654
scaffold-ma2,141001420,141006527,maker-scaffold-ma2-augustus-gene-470.5,qtrt1,QTRT1,QTRT1,midnightblue,0.801330755,0.445678905
scaffold-ma2,140477809,140526873,maker-scaffold-ma2-augustus-gene-468.5,kri1,KRI1,KRI1,midnightblue,0.828555696,0.435900259
scaffold-ma2,141599757,141611965,augustus_masked-scaffold-ma2-processed-gene-472.0,rad23a,RAD23A,RAD23B,midnightblue,0.725142305,0.724363747
scaffold-ma2,142334600,142341686,augustus_masked-scaffold-ma2-processed-gene-474.2,pyroxd1,PYROXD1,NA,bisque4,0.680116539,0.49408093
scaffold-ma2,143548343,143555442,augustus_masked-scaffold-ma2-processed-gene-478.3,gpr156,ZC3H11A,LOC106549351,bisque4,0.843619773,0.606086868
scaffold-ma2,144301629,144304223,maker-scaffold-ma2-augustus-gene-481.9,NA,NA,NA,midnightblue,0.794906413,0.354231608
scaffold-ma2,144028507,144053102,maker-scaffold-ma2-augustus-gene-480.6,ctc1,LOC103059679,NA,firebrick4,0.86107855,0.791632403
scaffold-ma2,144028507,144053102,maker-scaffold-ma2-augustus-gene-480.6,ctc1,LOC103059679,NA,firebrick4,0.859302827,0.623060428
scaffold-ma2,143725395,143728008,maker-scaffold-ma2-augustus-gene-479.6,ndufb4,NDUFB4,NDUFB4,bisque4,0.824336885,0.541441463
scaffold-ma2,143725395,143728008,maker-scaffold-ma2-augustus-gene-479.6,ndufb4,NDUFB4,NDUFB4,midnightblue,0.798132187,0.55097578
scaffold-ma2,145850050,145880275,maker-scaffold-ma2-augustus-gene-486.5,wdr3,WDR3,WDR3,midnightblue,0.776903127,0.896042891
scaffold-ma2,145824194,145848887,maker-scaffold-ma2-augustus-gene-486.6,gdap2,LOC103065700,GDAP2,midnightblue,0.802157173,0.463222622
scaffold-ma2,146738809,146750372,maker-scaffold-ma2-augustus-gene-489.9,LOC100561115,LOC103064806,LOC106553992,firebrick4,0.919086816,0.646239004
scaffold-ma2,146940367,146941437,maker-scaffold-ma2-augustus-gene-489.19,LOC100566514,LOC103066883,LOC106551475,midnightblue,0.869266185,0.514866907
scaffold-ma2,147312935,147328089,maker-scaffold-ma2-augustus-gene-491.8,mlf2,MLF2,MLF2,firebrick4,0.842416186,0.774744268
scaffold-ma2,147312935,147328089,maker-scaffold-ma2-augustus-gene-491.8,mlf2,MLF2,MLF2,bisque4,0.83272014,0.681538759
scaffold-ma2,147445808,147456980,maker-scaffold-ma2-augustus-gene-491.9,pianp,PWWP2A,LOC106556650,midnightblue,0.726894225,0.369577513
scaffold-ma2,147621598,147663801,maker-scaffold-ma2-augustus-gene-492.6,chd4,CHD4,CHD4,bisque4,0.851076039,0.650772009
scaffold-ma2,147891698,147908053,maker-scaffold-ma2-augustus-gene-493.7,gstk1,GSTK1,NA,firebrick4,0.89473485,0.812557645
scaffold-ma2,147865722,147878088,maker-scaffold-ma2-augustus-gene-493.5,gstk1,GSTK1,NA,firebrick4,0.825020678,0.711289493
scaffold-ma2,147865722,147878088,maker-scaffold-ma2-augustus-gene-493.5,gstk1,GSTK1,NA,bisque4,0.960301906,0.857950731
scaffold-ma2,148748862,148753861,maker-scaffold-ma2-augustus-gene-495.9,LOC100566394,LOC103049495,LOC106555048,firebrick4,0.946033207,0.753037177
scaffold-ma2,149201881,149214339,maker-scaffold-ma2-augustus-gene-497.15,noa1,NOA1,NOA1,midnightblue,0.896677293,0.509918426
scaffold-ma2,148779386,148786163,maker-scaffold-ma2-augustus-gene-496.13,LOC100566394,LOC103050954,LOC106555048,midnightblue,0.760347102,0.468207035
scaffold-ma2,150147848,150181187,maker-scaffold-ma2-augustus-gene-500.9,gtf2e2,GTF2E2,GTF2E2,firebrick4,0.900884975,0.736624322
scaffold-ma2,150843387,150906571,augustus_masked-scaffold-ma2-processed-gene-503.0,ncbp1,LOC103062610,LOC106546625,bisque4,0.867341183,0.868554986
scaffold-ma2,150843387,150906571,augustus_masked-scaffold-ma2-processed-gene-503.0,ncbp1,LOC103062610,LOC106546625,midnightblue,0.672706666,0.651358863
scaffold-ma2,150843387,150906571,augustus_masked-scaffold-ma2-processed-gene-503.0,ncbp1,LOC103062610,LOC106546625,midnightblue,0.91227668,0.757011916
scaffold-ma2,151995637,151998769,maker-scaffold-ma2-augustus-gene-506.20,zbtb5,ZBTB5,ZBTB5,firebrick4,0.799204053,0.496857722
scaffold-ma2,151926467,151961701,maker-scaffold-ma2-augustus-gene-506.19,fbxo10,FBXO10,LOC106543416,midnightblue,0.929327821,0.607459018
scaffold-ma2,151820726,151849507,maker-scaffold-ma2-augustus-gene-506.14,frmpd1,FRMPD1,LOC106556274,midnightblue,0.626243526,0.217718697
scaffold-ma2,153050756,153061569,maker-scaffold-ma2-augustus-gene-510.9,nans,NANS,NANS,bisque4,0.830357061,0.794884882
scaffold-ma2,154069965,154112620,maker-scaffold-ma2-augustus-gene-513.5,LOC100561113,LOC103061596,LOC106549592,midnightblue,0.832096835,0.497475535
scaffold-ma2,155605827,155614727,maker-scaffold-ma2-augustus-gene-518.11,thap1,THAP1,THAP1,firebrick4,0.745306268,0.540752457
scaffold-ma2,155539589,155555381,maker-scaffold-ma2-augustus-gene-518.10,rnf170,RNF170,RNF170,midnightblue,0.962791649,0.669331001
scaffold-ma2,156502781,156561025,maker-scaffold-ma2-augustus-gene-521.2,pigg,PIGG,PIGG,firebrick4,0.751502668,0.37877551
scaffold-ma2,157092952,157139287,maker-scaffold-ma2-augustus-gene-523.8,LOC103277749,QRSL1,LOC106555180,firebrick4,0.799230655,0.531857614
scaffold-ma2,157140716,157166353,maker-scaffold-ma2-augustus-gene-524.8,tmem39a,TMEM39A,TMEM39A,midnightblue,0.712098231,0.185906709
scaffold-ma2,160082496,160102663,augustus_masked-scaffold-ma2-processed-gene-533.1,grin3a,GRIN3A,GRIN3A,firebrick4,0.906473115,0.588551747
scaffold-ma2,161752574,161789697,augustus_masked-scaffold-ma2-processed-gene-539.3,lpar1,LPAR1,LPAR1,midnightblue,0.775656097,0.504931198
scaffold-ma2,162232341,162238968,maker-scaffold-ma2-augustus-gene-540.9,ndufb6,NDUFB6,NDUFB6,bisque4,0.847790835,0.751117386
scaffold-ma2,164746459,164763982,maker-scaffold-ma2-augustus-gene-549.7,c2h9orf72,LOC103060214,LOC106539848,bisque4,0.795394972,0.545704933
scaffold-ma2,167469108,167488282,maker-scaffold-ma2-augustus-gene-558.5,mtap,MTAP,MTAP,midnightblue,0.863669534,0.534283474
scaffold-ma2,170718023,170726804,maker-scaffold-ma2-augustus-gene-569.3,nfib,NFIB,NFIB,midnightblue,0.798800755,0.611828402
scaffold-ma2,170171254,170199789,maker-scaffold-ma2-augustus-gene-567.5,psip1,PSIP1,LOC106550065,midnightblue,0.798800755,0.611828402
scaffold-ma2,170027577,170106221,maker-scaffold-ma2-augustus-gene-567.8,ccdc171,CCDC171,CCDC171,midnightblue,0.927815376,0.665718036
scaffold-ma2,171330419,171351488,maker-scaffold-ma2-augustus-gene-571.2,lurap1l,LOC103053377,LURAP1L,bisque4,0.839195176,0.47054383
scaffold-ma2,174460439,174467327,maker-scaffold-ma2-augustus-gene-581.10,mlana,MLANA,NA,midnightblue,0.798800755,0.611828402
scaffold-ma2,174874337,174891434,maker-scaffold-ma2-augustus-gene-583.5,ak3,AK3,AK3,midnightblue,0.894477312,0.68514098
scaffold-ma2,174542460,174590724,maker-scaffold-ma2-augustus-gene-582.5,ric1,RIC1,RIC1,midnightblue,0.749499971,0.650984249
scaffold-ma2,175437616,175475846,maker-scaffold-ma2-augustus-gene-584.3,LOC100566534,LOC103058753,CARM1,midnightblue,0.660291166,0.393168882
scaffold-ma2,176216379,176240138,maker-scaffold-ma2-augustus-gene-587.7,kank1,KANK1,KANK1,midnightblue,0.960411625,0.713348746
scaffold-ma2,176473449,176500726,maker-scaffold-ma2-augustus-gene-588.5,LOC100564965,CBWD1,LOC106543246,firebrick4,0.8324359,0.811137336
scaffold-ma2,176656440,176706780,maker-scaffold-ma2-augustus-gene-589.6,pip5k1b,LOC103062829,PIP5K1B,midnightblue,0.778503834,0.770668389
scaffold-ma2,178060393,178070754,maker-scaffold-ma2-augustus-gene-593.7,LOC100566148,LOC103057652,LOC106551360,midnightblue,0.83816544,0.444499345
scaffold-ma2,178066253,178074962,maker-scaffold-ma2-augustus-gene-593.10,NA,NA,NA,midnightblue,0.772652458,0.796431803
scaffold-ma2,178733336,178756268,augustus_masked-scaffold-ma2-processed-gene-595.1,paaf1,PAAF1,LOC106548697,midnightblue,0.655203753,0.586561046
scaffold-ma2,179630481,179743455,augustus_masked-scaffold-ma2-processed-gene-599.1,vps13a,VPS13A,LOC106548254,firebrick4,0.900884975,0.736624322
scaffold-ma2,179903114,179931443,maker-scaffold-ma2-augustus-gene-599.8,cep78,CEP78,CEP78,firebrick4,0.881612115,0.857702107
scaffold-ma2,182951659,182955392,maker-scaffold-ma2-augustus-gene-610.3,isca1,ISCA1,ISCA1,bisque4,0.504499292,0.59937295
scaffold-ma2,182798310,182841872,maker-scaffold-ma2-augustus-gene-609.5,agtpbp1,AGTPBP1,AGTPBP1,firebrick4,0.91311584,0.609724642
scaffold-ma2,183786323,183830392,maker-scaffold-ma2-augustus-gene-612.5,fancc,LOC103058457,LOC106539718,firebrick4,0.799874553,0.52521072
scaffold-ma2,189319049,189342094,maker-scaffold-ma2-augustus-gene-631.5,aldh7a1,ALDH7A1,ALDH7A1,midnightblue,0.931361169,0.647539814
scaffold-ma2,189306237,189319321,maker-scaffold-ma2-augustus-gene-631.7,phax,PHAX,PHAX,firebrick4,0.772265288,0.636009785
scaffold-ma2,189299233,189305516,maker-scaffold-ma2-augustus-gene-631.6,NA,NA,NA,firebrick4,0.91311584,0.609724642
scaffold-ma2,190662651,190727382,maker-scaffold-ma2-augustus-gene-635.1,csnk1g3,CSNK1G3,CSNK1G3,bisque4,0.886351819,0.651319591
scaffold-ma2,193799434,193814696,maker-scaffold-ma2-augustus-gene-646.12,commd10,COMMD10,LOC106550590,firebrick4,0.814443837,0.521282637
scaffold-ma2,194417305,194433146,augustus_masked-scaffold-ma2-processed-gene-648.5,sbf1,LOC103064869,SBF1,bisque4,0.917924616,0.643240971
scaffold-ma2,194417305,194433146,augustus_masked-scaffold-ma2-processed-gene-648.5,sbf1,LOC103064869,SBF1,midnightblue,0.927095587,0.622848067
scaffold-ma2,195160481,195221482,maker-scaffold-ma2-augustus-gene-650.8,epb41l4a,LOC103062254,LOC106544653,midnightblue,0.827817637,0.660255532
scaffold-ma2,199095544,199098880,maker-scaffold-ma2-augustus-gene-663.4,slco4c1,SLCO4C1,SLCO4C1,bisque4,0.84012331,0.607064443
scaffold-ma2,199661779,199667804,maker-scaffold-ma2-augustus-gene-665.3,fam174a,NA,FAM174A,bisque4,0.776783544,0.703783307
