Chr,Start,End,GeneID,Homolog_Anolis,Homolog_Python,Homolog_Thamnophis,Module,Gene_MM,Gene_TS
scaffold-ma2,7872259,7899212,maker-scaffold-ma2-augustus-gene-26.7,prkar2a,PRKAR2A,PRKAR2A,magenta,0.586835644,0.59749854
scaffold-ma2,9232532,9251572,maker-scaffold-ma2-augustus-gene-30.8,kctd6,KCTD6,KCTD6,magenta,0.401638949,0.037328552
scaffold-ma2,8566558,8572437,maker-scaffold-ma2-augustus-gene-28.15,NA,LOC103052323,NA,magenta,0.890832594,0.53960903
scaffold-ma2,12225378,12230023,maker-scaffold-ma2-augustus-gene-40.5,cadps,LOC103053684,CADPS,magenta,0.693113821,0.361295515
scaffold-ma2,12283685,12315358,maker-scaffold-ma2-augustus-gene-41.4,cadps,LOC103053684,CADPS,magenta,0.253133203,0.261383386
scaffold-ma2,14995203,15014700,maker-scaffold-ma2-augustus-gene-50.4,slc25a26,SLC25A29,SLC25A26,magenta,0.868894271,0.416670969
scaffold-ma2,16914982,16940790,maker-scaffold-ma2-augustus-gene-56.6,eogt,EOGT,EOGT,magenta,0.973769307,0.514393211
scaffold-ma2,18081776,18127091,augustus_masked-scaffold-ma2-processed-gene-60.1,foxp1,FOXP1,FOXP1,magenta4,0.826987891,0.46741359
scaffold-ma2,19215199,19218174,maker-scaffold-ma2-augustus-gene-64.2,prok2,PROK2,PROK2,magenta,0.874021333,0.544271237
scaffold-ma2,19094296,19125162,maker-scaffold-ma2-augustus-gene-63.15,LOC100552176,LOC103059712,LOC106538330,magenta,0.906777612,0.64399748
scaffold-ma2,18959983,18993214,augustus_masked-scaffold-ma2-processed-gene-63.7,nek5,NEK5,NEK5,magenta,0.774691847,0.693827529
scaffold-ma2,22994980,23025463,maker-scaffold-ma2-augustus-gene-76.6,cntn4,CNTN4,CNTN4,magenta,0.345489782,0.001479313
scaffold-ma2,27601760,27608203,maker-scaffold-ma2-augustus-gene-92.6,mrps25,MRPS25,NA,lavenderblush3,0.777977579,0.671384434
scaffold-ma2,28851213,28871811,maker-scaffold-ma2-augustus-gene-96.6,xpc,XPC,XPC,magenta,0.620997362,0.402846604
scaffold-ma2,28874643,28889534,augustus_masked-scaffold-ma2-processed-gene-96.3,tmem43,TMEM43,TMEM43,magenta,0.752532419,0.220064051
scaffold-ma2,31443521,31450943,maker-scaffold-ma2-augustus-gene-104.3,chchd6,CHCHD6,CHCHD6,navajowhite,0.921223085,0.792844619
scaffold-ma2,32675929,32685905,maker-scaffold-ma2-augustus-gene-109.2,hmces,HMCES,HMCES,magenta,0.799312336,0.250196075
scaffold-ma2,32925204,33075846,augustus_masked-scaffold-ma2-processed-gene-110.1,celsr3,CELSR3,CELSR3,magenta,0.886123938,0.739904266
scaffold-ma2,32890562,32913594,maker-scaffold-ma2-augustus-gene-110.3,LOC100558006,LOC103055348,LOC106546049,magenta,0.911717618,0.562871149
scaffold-ma2,35727477,35731283,maker-scaffold-ma2-augustus-gene-119.7,NA,LOC103067120,NA,magenta,0.447801837,0.254075356
scaffold-ma2,36219379,36219902,maker-scaffold-ma2-augustus-gene-121.5,NA,LOC103052576,NA,magenta,0.441171945,0.088718787
scaffold-ma2,36415606,36422394,maker-scaffold-ma2-augustus-gene-121.11,LOC100554414,LOC103057872,LOC106549518,navajowhite,0.839236163,0.761768666
scaffold-ma2,37458249,37504729,maker-scaffold-ma2-augustus-gene-125.5,ccdc66,CCDC66,LOC106556134,magenta,0.792746274,0.375089164
scaffold-ma2,39018936,39037212,maker-scaffold-ma2-augustus-gene-130.9,il17rb,IL17RB,IL17RB,magenta,0.801270879,0.775374783
scaffold-ma2,39018936,39037212,maker-scaffold-ma2-augustus-gene-130.9,il17rb,IL17RB,IL17RB,navajowhite,0.870040584,0.827423577
scaffold-ma2,39951105,40017520,augustus_masked-scaffold-ma2-processed-gene-133.1,wnk2,WNK2,WNK2,magenta,0.64855708,0.389217482
scaffold-ma2,40660408,40671179,maker-scaffold-ma2-augustus-gene-135.6,wnt7a,WNT7A,LOC106541265,magenta,0.777776653,0.308250624
scaffold-ma2,42135515,42164987,maker-scaffold-ma2-augustus-gene-140.8,pparg,PPARG,LOC106542303,magenta,0.533485225,0.196676127
scaffold-ma2,43958261,43961658,maker-scaffold-ma2-augustus-gene-146.17,btg1,LOC103053191,LOC106548021,magenta,0.40870424,0.364771339
scaffold-ma2,44701953,44745384,maker-scaffold-ma2-augustus-gene-149.6,sfmbt1,SFMBT1,SFMBT1,magenta,0.546871791,0.164017933
scaffold-ma2,46034398,46040819,maker-scaffold-ma2-augustus-gene-153.12,eif3k,EIF3K,EIF3K,magenta,0.721339722,0.196777454
scaffold-ma2,46020715,46023445,maker-scaffold-ma2-augustus-gene-153.11,wdr82,WDR82,WDR82,lavenderblush3,0.95552314,0.627481996
scaffold-ma2,46905453,46927702,augustus_masked-scaffold-ma2-processed-gene-156.1,pcbp4,PCBP4,PCBP4,magenta,0.810437254,0.646093046
scaffold-ma2,46831495,46832116,maker-scaffold-ma2-augustus-gene-156.17,acy1,ACY1,ACY1,navajowhite,0.814154806,0.406009229
scaffold-ma2,47177994,47222039,maker-scaffold-ma2-augustus-gene-157.6,tex264,TEX264,TEX264,magenta,0.663355479,0.467311173
scaffold-ma2,49037614,49045383,maker-scaffold-ma2-augustus-gene-163.13,tusc2,TUSC2,TUSC2,magenta,0.406507946,0.345135716
scaffold-ma2,49251637,49279097,maker-scaffold-ma2-augustus-gene-164.10,LOC103277916,LOC103063154,LOC106550994,lavenderblush3,0.87227266,0.528063268
scaffold-ma2,49930446,49978423,maker-scaffold-ma2-augustus-gene-166.9,sema3f,SEMA3F,SEMA3F,magenta,0.756701433,0.581040189
scaffold-ma2,51178067,51183509,maker-scaffold-ma2-augustus-gene-170.20,tcta,TCTA,TCTA,green2,0.752284296,0.497721519
scaffold-ma2,51149059,51158092,maker-scaffold-ma2-augustus-gene-170.19,gmppb,GMPPB,GMPPB,magenta,0.942158948,0.657905592
scaffold-ma2,51922596,51941828,maker-scaffold-ma2-augustus-gene-173.22,n4bp3,N4BP3,N4BP3,magenta,0.864678893,0.53291642
scaffold-ma2,52691187,52716693,maker-scaffold-ma2-augustus-gene-175.12,fgfr4,FGFR4,LOC106540885,magenta,0.785332169,0.373262226
scaffold-ma2,53290423,53304256,maker-scaffold-ma2-augustus-gene-177.6,sncb,SNCB,SNCB,thistle4,0.746568164,0.684074568
scaffold-ma2,53695491,53703980,maker-scaffold-ma2-augustus-gene-179.3,thoc3,THOC3,THOC3,magenta,0.737264694,0.424550396
scaffold-ma2,53592891,53605514,maker-scaffold-ma2-augustus-gene-178.11,cltb,CLTB,CLTB,magenta,0.856028717,0.778611576
scaffold-ma2,53592891,53605514,maker-scaffold-ma2-augustus-gene-178.11,cltb,CLTB,CLTB,thistle4,0.828447062,0.708608129
scaffold-ma2,53560664,53585967,maker-scaffold-ma2-augustus-gene-178.15,faf2,FAF2,FAF2,magenta,0.578287467,0.454091892
scaffold-ma2,55322729,55334702,maker-scaffold-ma2-augustus-gene-184.12,lsm11,LSM11,LSM11,magenta,0.945621828,0.583885666
scaffold-ma2,55444253,55456019,maker-scaffold-ma2-augustus-gene-184.14,nipal4,NIPAL4,NIPAL4,magenta,0.835697857,0.738880279
scaffold-ma2,58360455,58384048,maker-scaffold-ma2-augustus-gene-194.7,g3bp1,G3BP1,G3BP1,magenta,0.898447729,0.654864371
scaffold-ma2,59667774,59693201,maker-scaffold-ma2-augustus-gene-199.5,camk2a,CAMK2A,CAMK2B,navajowhite,0.72491726,0.276292652
scaffold-ma2,60338310,60369638,maker-scaffold-ma2-augustus-gene-201.8,rnf130,LOC103067803,RNF130,magenta,0.856149339,0.596128427
scaffold-ma2,61438486,61439017,maker-scaffold-ma2-augustus-gene-204.9,rpl13a,RPL13A,RPL13A,magenta,0.929661735,0.505120028
scaffold-ma2,61651069,61691595,maker-scaffold-ma2-augustus-gene-205.3,rasgef1c,RASGEF1C,RASGEF1C,green2,0.963088187,0.704541077
scaffold-ma2,64102107,64121663,maker-scaffold-ma2-augustus-gene-213.5,fbxl21,LOC103050300,LOC106539235,lavenderblush3,0.812685266,0.376805279
scaffold-ma2,64102107,64121663,maker-scaffold-ma2-augustus-gene-213.5,fbxl21,LOC103050300,LOC106539235,lavenderblush3,0.688367909,0.345745364
scaffold-ma2,63953021,63962415,maker-scaffold-ma2-augustus-gene-213.3,smad5,SMAD5,LOC106546387,magenta,0.94444806,0.568517879
scaffold-ma2,65764279,65789994,maker-scaffold-ma2-augustus-gene-219.4,vdac1,VDAC1,VDAC1,magenta,0.630486565,0.522273397
scaffold-ma2,67632460,67650369,maker-scaffold-ma2-augustus-gene-225.6,LOC100567056,LOC103060067,SLC22A4,lavenderblush3,0.83422905,0.569093802
scaffold-ma2,67814228,67859971,maker-scaffold-ma2-augustus-gene-226.6,rad50,LOC103064733,LOC106547556,magenta,0.808783701,0.437777979
scaffold-ma2,68282539,68319351,maker-scaffold-ma2-augustus-gene-227.10,hspa4,HSPA4,HSPA4,lavenderblush3,0.732318827,0.1064705
scaffold-ma2,68101267,68116095,maker-scaffold-ma2-augustus-gene-227.12,shroom1,SHROOM1,SHROOM1,magenta,0.787612722,0.564230775
scaffold-ma2,68101267,68116095,maker-scaffold-ma2-augustus-gene-227.12,shroom1,SHROOM1,SHROOM1,navajowhite,0.815480384,0.531383469
scaffold-ma2,70237305,70255012,augustus_masked-scaffold-ma2-processed-gene-234.2,sh3rf2,SH3RF2,SH3RF2,navajowhite,0.755005315,0.376987774
scaffold-ma2,70601855,70657868,maker-scaffold-ma2-augustus-gene-235.5,ppp2r2b,PPP2R2B,PPP2R2B,magenta,0.619690281,0.405601613
scaffold-ma2,72275774,72280223,maker-scaffold-ma2-augustus-gene-241.2,c2h5orf47,NA,NA,thistle4,0.873461797,0.676509389
scaffold-ma2,73048456,73054959,augustus_masked-scaffold-ma2-processed-gene-243.5,rpusd4,RPUSD4,RPUSD4,magenta,0.482591534,0.095446639
scaffold-ma2,73332244,73353494,maker-scaffold-ma2-augustus-gene-244.3,sh3pxd2b,SH3PXD2B,SH3PXD2B,magenta,0.960642866,0.579230315
scaffold-ma2,74018474,74060194,maker-scaffold-ma2-augustus-gene-246.3,sh3tc2,SH3TC2,SH3TC2,magenta,0.86208833,0.744445685
scaffold-ma2,75457396,75482169,maker-scaffold-ma2-augustus-gene-251.7,kcnip1,KCNIP1,KCNIP2,magenta,0.946258907,0.640491447
scaffold-ma2,75953148,75959912,maker-scaffold-ma2-augustus-gene-253.3,kcnmb1,LOC103060291,LOC106557349,magenta,0.808206553,0.599618727
scaffold-ma2,76369077,76370435,augustus_masked-scaffold-ma2-processed-gene-254.2,fam196b,FAM196B,FAM196B,lavenderblush3,0.895839028,0.379074098
scaffold-ma2,77273384,77312184,maker-scaffold-ma2-augustus-gene-257.9,wwc1,WWC1,WWC1,magenta,0.556515199,0.65087932
scaffold-ma2,82018691,82024641,maker-scaffold-ma2-augustus-gene-273.13,pttg1,PTTG1,NA,magenta,0.775699192,0.378187969
scaffold-ma2,82197021,82201828,maker-scaffold-ma2-augustus-gene-274.17,rnaseh2a,RNASEH2A,RNASEH2A,magenta,0.565789096,0.51898027
scaffold-ma2,83052413,83103029,augustus_masked-scaffold-ma2-processed-gene-277.0,LOC100557381,EVI5L,EVI5L,magenta,0.870574997,0.385096962
scaffold-ma2,83287328,83295421,augustus_masked-scaffold-ma2-processed-gene-277.1,LOC100555256,LOC103053319,LOC106544706,magenta,0.848387928,0.534504334
scaffold-ma2,84794559,84832211,maker-scaffold-ma2-augustus-gene-283.7,akap8l,AKAP8L,AKAP8L,thistle4,0.658523584,0.345008951
scaffold-ma2,84986872,84999230,maker-scaffold-ma2-augustus-gene-283.10,wdr45b,WDR45B,WDR45B,lavenderblush3,0.791530715,0.51287304
scaffold-ma2,84986872,84999230,maker-scaffold-ma2-augustus-gene-283.10,wdr45b,WDR45B,WDR45B,magenta4,0.944108356,0.600042673
scaffold-ma2,84758633,84788017,maker-scaffold-ma2-augustus-gene-283.6,akap8,AKAP8,AKAP8,salmon1,0.897618214,0.542840639
scaffold-ma2,85014393,85026747,maker-scaffold-ma2-augustus-gene-284.4,fn3krp,FN3KRP,FN3KRP,magenta4,0.816349088,0.37777196
scaffold-ma2,87047211,87051889,maker-scaffold-ma2-augustus-gene-290.11,LOC100554667,LOC103067414,LOC106538298,magenta,0.815227243,0.250820239
scaffold-ma2,87047211,87051889,maker-scaffold-ma2-augustus-gene-290.11,LOC100554667,LOC103067414,LOC106538298,magenta,0.779194809,0.772114217
scaffold-ma2,86731258,86823630,maker-scaffold-ma2-augustus-gene-289.5,usp43,LOC103048180,LOC106540611,magenta,0.846774337,0.345509532
scaffold-ma2,91296508,91318765,maker-scaffold-ma2-augustus-gene-304.4,sec14l1,SEC14L1,SEC14L1,magenta,0.856100893,0.3812309
scaffold-ma2,89967538,89976710,maker-scaffold-ma2-augustus-gene-299.13,LOC100557806,LOC103051653,LOC106541751,magenta,0.377506547,0.201343848
scaffold-ma2,93670126,93690800,maker-scaffold-ma2-augustus-gene-312.8,recql5,NA,LOC106549458,lavenderblush3,0.846493149,0.542513641
scaffold-ma2,93754671,93770266,maker-scaffold-ma2-augustus-gene-312.19,LOC107982414,LOC103054299,LOC106549456,magenta,0.803864558,0.38809911
scaffold-ma2,93239122,93260324,maker-scaffold-ma2-augustus-gene-311.11,mrpl38,MRPL38,MRPL38,magenta,0.799475443,0.385229142
scaffold-ma2,94400459,94433459,maker-scaffold-ma2-augustus-gene-314.12,gga3,GGA3,GGA3,lavenderblush3,0.66529369,0.56558844
scaffold-ma2,97399952,97401623,maker-scaffold-ma2-augustus-gene-324.13,cenpx,CENPX,NA,magenta,0.73275947,0.164705856
scaffold-ma2,97953776,97977678,maker-scaffold-ma2-augustus-gene-326.24,tk1,TK1,TK1,magenta,0.558075525,0.686031274
scaffold-ma2,97901279,97930660,maker-scaffold-ma2-augustus-gene-326.23,tmc6,TMC6,LOC106543197,magenta,0.881648635,0.684725465
scaffold-ma2,97901279,97930660,maker-scaffold-ma2-augustus-gene-326.23,tmc6,TMC6,LOC106543197,magenta,0.744792659,0.616637123
scaffold-ma2,98543398,98565290,maker-scaffold-ma2-augustus-gene-328.12,engase,ENGASE,ENGASE,magenta,0.662002482,0.528715573
scaffold-ma2,98486040,98492202,maker-scaffold-ma2-augustus-gene-328.16,cant1,CANT1,CANT1,green2,0.857762926,0.37681803
scaffold-ma2,98102534,98141653,maker-scaffold-ma2-augustus-gene-327.5,pgs1,PGS1,PGS1,magenta,0.884187201,0.357827098
scaffold-ma2,101656922,101667234,maker-scaffold-ma2-augustus-gene-338.14,tepsin,TEPSIN,LOC106553005,magenta4,0.730032334,0.504796671
scaffold-ma2,102457263,102468817,maker-scaffold-ma2-augustus-gene-341.13,gprc5c,GPRC5C,GPRC5C,magenta,0.477354339,0.166302404
scaffold-ma2,102396319,102403014,maker-scaffold-ma2-augustus-gene-341.18,pde6g,PDE6G,PDE6G,navajowhite,0.757915951,0.684243408
scaffold-ma2,106805337,106860518,maker-scaffold-ma2-augustus-gene-356.13,arsg,ARSG,ARSG,lavenderblush3,0.771597316,0.555255005
scaffold-ma2,106191680,106322911,augustus_masked-scaffold-ma2-processed-gene-354.0,abca5,LOC103056925,ABCA5,thistle4,0.892723632,0.562175299
scaffold-ma2,107837262,107851634,maker-scaffold-ma2-augustus-gene-359.3,prkca,PRKCA,LOC106538799,magenta,0.973705587,0.53077062
scaffold-ma2,108258614,108266959,maker-scaffold-ma2-augustus-gene-360.11,polg2,POLG2,POLG2,magenta,0.685616632,0.624866307
scaffold-ma2,108201413,108242532,augustus_masked-scaffold-ma2-processed-gene-360.6,cep95,CEP95,LOC106552277,magenta,0.470893208,0.474277706
scaffold-ma2,108771817,108774019,maker-scaffold-ma2-augustus-gene-362.7,rps26,RPS26,RPS26,magenta,0.94579427,0.611721921
scaffold-ma2,108651238,108691896,maker-scaffold-ma2-augustus-gene-362.10,erbb3,ERBB3,ERBB3,magenta,0.869494585,0.539745379
scaffold-ma2,110056148,110066275,maker-scaffold-ma2-augustus-gene-366.21,atp5f1b,ATP5F1B,ATP5F1B,magenta,0.829714418,0.430845109
scaffold-ma2,115707794,115718615,maker-scaffold-ma2-augustus-gene-385.5,coprs,NA,COPRS,magenta,0.827211264,0.466442508
scaffold-ma2,115163508,115177956,maker-scaffold-ma2-augustus-gene-383.10,coil,COIL,COIL,magenta,0.767259936,0.422968503
scaffold-ma2,116205860,116214285,maker-scaffold-ma2-augustus-gene-387.19,rdh5,RDH5,RDH5,navajowhite,0.73276848,0.894403388
scaffold-ma2,115808018,115824240,maker-scaffold-ma2-augustus-gene-386.13,crlf3,CRLF3,CRLF3,magenta,0.781382357,0.447016497
scaffold-ma2,117203199,117212120,maker-scaffold-ma2-augustus-gene-390.9,LOC100554757,LOC103053053,LOC106544044,magenta,0.843835867,0.610060235
scaffold-ma2,117580167,117592428,maker-scaffold-ma2-augustus-gene-392.3,nxnl1,NXNL1,NXNL1,magenta,0.856954728,0.671897223
scaffold-ma2,119211264,119282145,maker-scaffold-ma2-augustus-gene-397.3,hdac7,HDAC7,HDAC4,magenta,0.459616949,0.416164516
scaffold-ma2,120573337,120582364,maker-scaffold-ma2-augustus-gene-402.9,krt18,KRT18,KRT18,magenta,0.932417995,0.737785968
scaffold-ma2,124009568,124025373,maker-scaffold-ma2-augustus-gene-413.15,rprd2,RPRD2,RPRD2,magenta,0.628362293,0.227614106
scaffold-ma2,124066620,124077662,maker-scaffold-ma2-augustus-gene-413.17,insrr,INSRR,INSRR,magenta,0.546213327,0.074837323
scaffold-ma2,125323776,125329489,augustus_masked-scaffold-ma2-processed-gene-417.4,hoxc10,HOXC10,HOXC10,magenta,0.8246954,0.52380812
scaffold-ma2,126539875,126547440,maker-scaffold-ma2-augustus-gene-421.23,ncln,NCLN,NCLN,magenta,0.740456138,0.541245106
scaffold-ma2,127445779,127466090,maker-scaffold-ma2-augustus-gene-424.14,LOC100567055,LOC103050098,LOC106550834,green2,0.835682845,0.79945803
scaffold-ma2,127588576,127590749,maker-scaffold-ma2-augustus-gene-425.10,bcdin3d,BCDIN3D,BCDIN3D,navajowhite,0.856391387,0.545655063
scaffold-ma2,128035835,128037879,maker-scaffold-ma2-augustus-gene-426.9,dazap2,DAZAP2,DAZAP2,magenta,0.827350471,0.609155006
scaffold-ma2,129030321,129038427,maker-scaffold-ma2-augustus-gene-430.8,LOC100553602,LOC103054066,LOC106540376,magenta,0.515896141,0.337817464
scaffold-ma2,129042868,129058499,maker-scaffold-ma2-augustus-gene-430.9,vdr,VDR,VDR,magenta4,0.889286723,0.460968896
scaffold-ma2,128809322,128820527,maker-scaffold-ma2-augustus-gene-429.7,rsf1,RSF1,LOC106540992,magenta,0.754804403,0.322631087
scaffold-ma2,130648017,130655433,maker-scaffold-ma2-augustus-gene-435.22,ndufb11,NDUFB11,NDUFB11,magenta,0.890718794,0.552270553
scaffold-ma2,131937069,131939903,maker-scaffold-ma2-augustus-gene-439.18,alas2,ALAS2,ALAS2,magenta,0.868959664,0.680917791
scaffold-ma2,131971429,131979574,augustus_masked-scaffold-ma2-processed-gene-439.11,LOC100567306,LOC103058918,LOC106552707,magenta4,0.710393858,0.505056464
scaffold-ma2,132203930,132217339,maker-scaffold-ma2-augustus-gene-440.11,tsr2,TSR2,TSR2,green2,0.846508656,0.498063204
scaffold-ma2,131662067,131673919,maker-scaffold-ma2-augustus-gene-438.22,cdk20,CDK20,LOC106538039,magenta4,0.895788267,0.547575451
scaffold-ma2,131590056,131596321,maker-scaffold-ma2-augustus-gene-438.17,otud5,OTUD5,OTUD5,magenta4,0.697199846,0.734345494
scaffold-ma2,131615670,131620059,maker-scaffold-ma2-augustus-gene-438.19,mocs3,MOCS3,MOCS3,magenta,0.821352031,0.42252362
scaffold-ma2,132492558,132516232,augustus_masked-scaffold-ma2-processed-gene-441.7,kdm5c,KDM5C,LOC106544479,magenta,0.858280098,0.39387938
scaffold-ma2,132818702,132835429,maker-scaffold-ma2-augustus-gene-442.13,idh3g,IDH3G,IDH3G,magenta,0.929541751,0.553231821
scaffold-ma2,132813710,132817587,maker-scaffold-ma2-augustus-gene-442.20,rpl10,RPL10,LOC106557145,magenta,0.773782948,0.280415117
scaffold-ma2,133498746,133519505,maker-scaffold-ma2-augustus-gene-445.9,LOC103277759,ECM2,ECM2,magenta,0.817436146,0.581156602
scaffold-ma2,133680887,133702644,maker-scaffold-ma2-augustus-gene-445.10,pdzd4,PDZD4,PDZD4,magenta,0.416334178,0.71648896
scaffold-ma2,133933868,133943353,maker-scaffold-ma2-augustus-gene-446.20,naa10,NAA10,NAA10,magenta,0.568838368,0.063899184
scaffold-ma2,134511096,134517858,maker-scaffold-ma2-augustus-gene-448.13,hsd17b10,HSD17B10,CBR4,magenta,0.487726757,0.283815162
scaffold-ma2,134947169,134957249,maker-scaffold-ma2-augustus-gene-449.17,ppan,LOC103052440,LOC106555988,magenta,0.845899387,0.684566183
scaffold-ma2,134959417,134975946,maker-scaffold-ma2-augustus-gene-449.18,p2ry11,P2RY11,LOC106539951,magenta,0.646099277,0.390350052
scaffold-ma2,136464107,136467915,maker-scaffold-ma2-augustus-gene-454.14,LOC100551916,LOC103059855,LOC106548500,lavenderblush3,0.74798472,0.194005408
scaffold-ma2,136485458,136500309,maker-scaffold-ma2-augustus-gene-455.4,LOC100567117,LOC103060366,SURF4,magenta,0.66589653,0.544157946
scaffold-ma2,137404270,137430959,maker-scaffold-ma2-augustus-gene-458.10,LOC100557280,LOC103067987,PLPP3,magenta,0.305417821,0.114328839
scaffold-ma2,137076045,137095516,maker-scaffold-ma2-augustus-gene-457.20,LOC103277728,LOC103051281,NA,magenta,0.939592088,0.714427467
scaffold-ma2,137266516,137298383,augustus_masked-scaffold-ma2-processed-gene-457.10,LOC100557872,LOC103067524,LOC106543388,navajowhite,0.797336544,0.234879013
scaffold-ma2,138324670,138341575,augustus_masked-scaffold-ma2-processed-gene-461.3,kcnh2,KCNH6,KCNH2,magenta,0.781817331,0.763318368
scaffold-ma2,137753804,137775039,maker-scaffold-ma2-augustus-gene-459.7,LOC100566988,C3,LOC106545859,magenta4,0.937240231,0.513247294
scaffold-ma2,142423743,142438135,maker-scaffold-ma2-augustus-gene-474.11,ecsit,ECSIT,ECSIT,magenta,0.71965351,0.499345416
scaffold-ma2,143600161,143626701,maker-scaffold-ma2-augustus-gene-478.9,gpr156,GABBR2,GPR156,magenta,0.718864432,0.12049765
scaffold-ma2,143725395,143728008,maker-scaffold-ma2-augustus-gene-479.6,ndufb4,NDUFB4,NDUFB4,magenta,0.604551175,0.450260101
scaffold-ma2,143674498,143705221,maker-scaffold-ma2-augustus-gene-479.9,fstl1,FSTL1,FSTL1,magenta,0.486496987,0.398461518
scaffold-ma2,145881358,145989810,maker-scaffold-ma2-augustus-gene-486.7,spag17,SPAG17,LOC106544980,magenta,0.837113865,0.578087719
scaffold-ma2,146947591,146959825,maker-scaffold-ma2-augustus-gene-489.20,atn1,ATN1,ATN1,magenta,0.946895905,0.575363095
scaffold-ma2,147049652,147079245,augustus_masked-scaffold-ma2-processed-gene-490.4,usp5,USP5,USP5,navajowhite,0.809498251,0.503924111
scaffold-ma2,147865722,147878088,maker-scaffold-ma2-augustus-gene-493.5,gstk1,GSTK1,NA,magenta,0.817942326,0.786659108
scaffold-ma2,149201881,149214339,maker-scaffold-ma2-augustus-gene-497.15,noa1,NOA1,NOA1,navajowhite,0.679214182,0.175598529
scaffold-ma2,149308671,149331818,maker-scaffold-ma2-augustus-gene-497.17,srp72,SRP72,SRP72,magenta,0.958476015,0.496416526
scaffold-ma2,149452059,149458293,maker-scaffold-ma2-augustus-gene-498.7,LOC100563619,LRRC14B,LRRC14B,magenta,0.931770275,0.505172408
scaffold-ma2,152923425,152925553,maker-scaffold-ma2-augustus-gene-509.4,ddrgk1,DDRGK1,DDRGK1,magenta,0.738556225,0.539184751
scaffold-ma2,153015875,153041189,maker-scaffold-ma2-augustus-gene-510.7,rnf38,RNF38,RNF38,thistle4,0.739732402,0.551666326
scaffold-ma2,155605827,155614727,maker-scaffold-ma2-augustus-gene-518.11,thap1,THAP1,THAP1,magenta,0.853796534,0.31853135
scaffold-ma2,155539589,155555381,maker-scaffold-ma2-augustus-gene-518.10,rnf170,RNF170,RNF170,magenta,0.595625128,0.760649291
scaffold-ma2,156855262,156857944,maker-scaffold-ma2-augustus-gene-522.16,slc26a1,SLC26A2,LOC106549908,navajowhite,0.862024105,0.77913189
scaffold-ma2,160254206,160257548,maker-scaffold-ma2-augustus-gene-534.11,mrpl50,MRPL50,MRPL50,green2,0.88473868,0.449607491
scaffold-ma2,161897909,161901081,maker-scaffold-ma2-augustus-gene-539.8,LOC100564810,LOC103054706,LOC106538293,navajowhite,0.87365787,0.648031353
scaffold-ma2,161365572,161375445,maker-scaffold-ma2-augustus-gene-537.10,snx30,SNX30,SNX30,magenta,0.759571443,0.772092399
scaffold-ma2,161391781,161419068,augustus_masked-scaffold-ma2-processed-gene-538.1,ptgr1,PTGR1,PTGR1,navajowhite,0.865890246,0.537247814
scaffold-ma2,162270040,162303946,augustus_masked-scaffold-ma2-processed-gene-541.1,ddx58,DDX58,DDX58,lavenderblush3,0.756631424,0.66014702
scaffold-ma2,167712697,167830458,maker-scaffold-ma2-augustus-gene-559.3,focad,FOCAD,FOCAD,magenta,0.902102905,0.745651638
scaffold-ma2,171123192,171231403,augustus_masked-scaffold-ma2-processed-gene-570.1,mpdz,MPDZ,MPDZ,magenta,0.930284733,0.573220137
scaffold-ma2,171330419,171351488,maker-scaffold-ma2-augustus-gene-571.2,lurap1l,LOC103053377,LURAP1L,magenta,0.973323626,0.608313252
scaffold-ma2,171373813,171390571,maker-scaffold-ma2-augustus-gene-571.3,tyrp1,TYRP1,TYRP1,navajowhite,0.921098734,0.645881433
scaffold-ma2,173556409,173572791,maker-scaffold-ma2-augustus-gene-578.3,ptprd,LOC103057196,PTPRD,magenta,0.795144981,0.489018291
scaffold-ma2,174874337,174891434,maker-scaffold-ma2-augustus-gene-583.5,ak3,AK3,AK3,magenta,0.842436098,0.481160395
scaffold-ma2,176567824,176573259,maker-scaffold-ma2-augustus-gene-588.10,tmem252,TMEM252,TMEM252,green2,0.904691009,0.552360096
scaffold-ma2,177998199,178031600,maker-scaffold-ma2-augustus-gene-593.9,aldh1a1,ALDH1A1,ALDH1A1,magenta,0.859142048,0.795354893
scaffold-ma2,178819531,178822832,maker-scaffold-ma2-augustus-gene-596.7,rorb,RORB,RORB,magenta,0.888314372,0.44537011
scaffold-ma2,182951659,182955392,maker-scaffold-ma2-augustus-gene-610.3,isca1,ISCA1,ISCA1,magenta,0.613402037,0.432596851
scaffold-ma2,182056221,182091890,maker-scaffold-ma2-augustus-gene-607.10,frmd3,FRMD3,FRMD3,magenta,0.933638864,0.525463144
scaffold-ma2,183559311,183575414,augustus_masked-scaffold-ma2-processed-gene-611.2,fbp1,FBP1,LOC106550964,magenta,0.792169473,0.338623689
scaffold-ma2,187289645,187303524,maker-scaffold-ma2-augustus-gene-624.7,auh,AUH,AUH,magenta,0.792846223,0.541137043
scaffold-ma2,189113592,189121822,maker-scaffold-ma2-augustus-gene-630.4,c2h5orf63,LOC103051604,LOC106544350,magenta,0.755204142,0.770631902
scaffold-ma2,193985495,193987777,augustus_masked-scaffold-ma2-processed-gene-646.6,tesk1,TESK1,LOC106546723,magenta,0.94722581,0.522492446
scaffold-ma2,194919735,194981495,maker-scaffold-ma2-augustus-gene-650.6,mcc,LOC103060709,MCC,lavenderblush3,0.776357053,0.487465156
